"Sensor 7 Average (x, y, z)"
"[0.018195000000000003, 0.077775, -0.2530352]"
"[0.020144999999999982, 0.04474500000000001, -0.2781547999999999]"
"[0.022500000000000006, 0.006179999999999998, -0.28628599999999993]"
"[0.02346000000000001, -0.03192, -0.2828254]"
"[0.022845000000000004, -0.071175, -0.26041619999999993]"
"[0.01957500000000001, -0.09792000000000001, -0.2306744]"
"[-0.018255, 0.08026499999999999, -0.25153479999999995]"
"[-0.018119999999999997, 0.04636499999999999, -0.2754444]"
"[-0.017519999999999987, 0.0073050000000000025, -0.28643119999999994]"
"[-0.017399999999999992, -0.032115, -0.28059899999999993]"
"[-0.016964999999999994, -0.06749999999999999, -0.2599806]"
"[-0.014654999999999987, -0.09529500000000002, -0.2259796]"
"[-0.050219999999999994, 0.07569, -0.23575639999999998]"
"[-0.05686499999999999, 0.046335, -0.25976279999999996]"
"[-0.05649, 0.008549999999999999, -0.2699026]"
"[-0.05269499999999999, -0.029175, -0.2632476]"
"[-0.05111999999999999, -0.06384, -0.24325839999999996]"
"[-0.04683, -0.09159, -0.2169046]"
"[-0.079275, 0.07161, -0.20828940000000004]"
"[-0.08213999999999999, 0.04139999999999999, -0.2314488]"
"[-0.08677499999999999, 0.009495000000000003, -0.237402]"
"[-0.08553, -0.025214999999999998, -0.23248939999999998]"
"[-0.08065499999999999, -0.057374999999999995, -0.218405]"
"[-0.07360499999999999, -0.07995, -0.191664]"
"[-0.09710999999999999, 0.064485, -0.1785476]"
"[-0.104775, 0.03811500000000001, -0.1966008]"
"[-0.10521, 0.010154999999999997, -0.20199739999999997]"
"[-0.10317, -0.01992, -0.1988514]"
"[-0.10022999999999999, -0.049574999999999994, -0.183315]"
"[-0.09056999999999998, -0.07082999999999999, -0.1633016]"
"[-0.10891499999999998, 0.055394999999999986, -0.14510320000000002]"
"[-0.115005, 0.033104999999999996, -0.15887300000000001]"
"[-0.117945, 0.010845, -0.1642938]"
"[-0.11654999999999999, -0.01629, -0.1595506]"
"[-0.10965, -0.03988499999999999, -0.1483702]"
"[-0.10154999999999999, -0.05801999999999999, -0.13002660000000002]"
