"Sensor 2 Average (x, y, z)"
"[0.09861000000000002, -0.04486499999999999, -0.1348182]"
"[0.08850000000000001, -0.06068999999999999, -0.11841059999999996]"
"[0.07903499999999998, -0.068835, -0.10113180000000002]"
"[0.070425, -0.07183499999999998, -0.08218320000000001]"
"[0.05941499999999998, -0.07306499999999998, -0.0636944]"
"[0.04828499999999998, -0.07221, -0.047843399999999994]"
"[0.091575, -0.05210999999999999, -0.16414859999999998]"
"[0.08156999999999996, -0.069225, -0.142417]"
"[0.07206, -0.07882499999999999, -0.11979]"
"[0.06199500000000001, -0.08375999999999999, -0.09747760000000001]"
"[0.051164999999999974, -0.08165999999999998, -0.07623]"
"[0.04461, -0.07840499999999999, -0.05667639999999999]"
"[0.075555, -0.05840999999999999, -0.19338219999999998]"
"[0.06906, -0.0783, -0.1700776]"
"[0.06184499999999998, -0.08864999999999999, -0.1392226]"
"[0.05081999999999999, -0.09205499999999998, -0.10998899999999999]"
"[0.04249499999999998, -0.088875, -0.08549860000000001]"
"[0.03567000000000001, -0.08695499999999999, -0.06553360000000001]"
"[0.05473499999999999, -0.064425, -0.21704979999999996]"
"[0.04799999999999999, -0.08532, -0.1882034]"
"[0.04225499999999999, -0.09395999999999997, -0.15497679999999997]"
"[0.037934999999999997, -0.09927, -0.12218580000000002]"
"[0.030689999999999995, -0.09850499999999998, -0.0963402]"
"[0.025709999999999997, -0.09379499999999999, -0.0711964]"
"[0.027224999999999985, -0.06735, -0.2316908]"
"[0.023940000000000003, -0.08899499999999999, -0.2025298]"
"[0.01916999999999998, -0.10117499999999999, -0.16705259999999997]"
"[0.016124999999999987, -0.10357499999999999, -0.13068000000000002]"
"[0.012584999999999971, -0.09952499999999999, -0.10110759999999999]"
"[0.011309999999999987, -0.09325499999999999, -0.0744876]"
"[-0.006210000000000014, -0.06689999999999999, -0.23846679999999998]"
"[-0.006165000000000011, -0.08879999999999998, -0.20599039999999996]"
"[-0.004574999999999996, -0.09889499999999998, -0.16959359999999996]"
"[-0.004050000000000012, -0.10411499999999999, -0.13440679999999997]"
"[-0.0038100000000000148, -0.10157999999999999, -0.099825]"
"[-0.003045000000000013, -0.09470999999999999, -0.0743666]"
