"Sensor 4 Average (x, y, z)"
"[-0.10352999999999998, -0.05769, -0.16405179999999997]"
"[-0.091695, -0.0732, -0.14074719999999996]"
"[-0.08088, -0.08257500000000001, -0.11584539999999999]"
"[-0.06903, -0.08499, -0.0920084]"
"[-0.05785499999999999, -0.08436, -0.07056719999999998]"
"[-0.04678499999999999, -0.08052000000000001, -0.05498240000000001]"
"[-0.10967999999999999, -0.045704999999999996, -0.12944579999999997]"
"[-0.09898499999999999, -0.06122999999999999, -0.1111748]"
"[-0.08648999999999998, -0.06954, -0.092081]"
"[-0.07363499999999998, -0.072435, -0.0744392]"
"[-0.06128999999999999, -0.07252499999999999, -0.056676399999999995]"
"[-0.05195999999999999, -0.068685, -0.0406318]"
"[-0.10843499999999999, -0.04029, -0.09878440000000001]"
"[-0.09706499999999998, -0.04977, -0.08416759999999998]"
"[-0.08674499999999999, -0.058754999999999995, -0.0723096]"
"[-0.07673999999999999, -0.063, -0.055297000000000006]"
"[-0.06517499999999998, -0.06312, -0.042712999999999994]"
"[-0.05366999999999999, -0.058395, -0.0279752]"
"[-0.104235, -0.03003, -0.066913]"
"[-0.09326999999999999, -0.037725, -0.062411799999999996]"
"[-0.08429999999999999, -0.04371, -0.050457]"
"[-0.07330499999999998, -0.04869, -0.039591200000000014]"
"[-0.06214499999999999, -0.049109999999999994, -0.029693400000000002]"
"[-0.05281499999999999, -0.047744999999999996, -0.0196746]"
"[-0.09453, -0.0216, -0.0507716]"
"[-0.08677499999999999, -0.03033, -0.04503619999999999]"
"[-0.07769999999999999, -0.033735, -0.034025200000000005]"
"[-0.06863999999999998, -0.04023, -0.026378]"
"[-0.06115499999999999, -0.04068, -0.018682400000000002]"
"[-0.05018999999999999, -0.03861, -0.011591800000000005]"
"[-0.083565, -0.015885, -0.031702]"
"[-0.07825499999999999, -0.022545000000000003, -0.025603600000000004]"
"[-0.07169999999999999, -0.02829, -0.0216106]"
"[-0.06416999999999999, -0.031935, -0.0151976]"
"[-0.05633999999999999, -0.03168, -0.009244400000000002]"
"[-0.04841999999999999, -0.03165, -0.006437200000000002]"
